File_Name,Transcription,Ground_Truth,WER,Different_Words
2300-131720-0013.flac,UNLESS HE COULD SECURE AN ENGINE OF SMOOTHER RUNNING AND MORE EXACTLY GOVERNED AND REGULATED THAN THOSE AVAILABLE FOR HIS DYNAMO AND LAMP EDISON REALIZED THAT HE WOULD FIND IT ALMOST IMPOSSIBLE TO GIVE A STEADY LIGHT,UNLESS HE COULD SECURE AN ENGINE OF SMOOTHER RUNNING AND MORE EXACTLY GOVERNED AND REGULATED THAN THOSE AVAILABLE FOR HIS DYNAMO AND LAMP EDISON REALIZED THAT HE WOULD FIND IT ALMOST IMPOSSIBLE TO GIVE A STEADY LIGHT,0.0,
2300-131720-0014.flac,MR EDISON WAS A LEADER FAR AHEAD OF THE TIME,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,0.1,MISTER MR
2300-131720-0015.flac,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BREAK ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,0.043478260869565216,BREAK BRAKE
2300-131720-0016.flac,THEN AGAIN THERE WAS NO KNOWN WAY TO LUBRICATE AN ENGINE FOR CONTINUOUS RUNNING AND MR EDISON INFORMED ME THAT AS A MARINE ENGINE STARTED BEFORE THE SHIP LEFT NEW YORK AND CONTINUED RUNNING UNTIL IT REACHED ITS HOME PORT SO AN ENGINE FOR HIS PURPOSES MUST PRODUCE LIGHT AT ALL TIMES,THEN AGAIN THERE WAS NO KNOWN WAY TO LUBRICATE AN ENGINE FOR CONTINUOUS RUNNING AND MISTER EDISON INFORMED ME THAT AS A MARINE ENGINE STARTED BEFORE THE SHIP LEFT NEW YORK AND CONTINUED RUNNING UNTIL IT REACHED ITS HOME PORT SO AN ENGINE FOR HIS PURPOSES MUST PRODUCE LIGHT AT ALL TIMES,0.019230769230769232,MR MISTER
2300-131720-0017.flac,EDISON HAD INSTALLED HIS HISTORIC FIRST GREAT CENTRAL STATION SYSTEM IN NEW YORK ON THE MULTIPLE ARC SYSTEM COVERED BY HIS FEEDER AND MAIN INVENTION WHICH RESULTED IN A NOTABLE SAVING IN THE COST OF CONDUCTORS AS AGAINST A STRAIGHT TWOWIRE SYSTEM THROUGHOUT OF THE TREE KIND,EDISON HAD INSTALLED HIS HISTORIC FIRST GREAT CENTRAL STATION SYSTEM IN NEW YORK ON THE MULTIPLE ARC SYSTEM COVERED BY HIS FEEDER AND MAIN INVENTION WHICH RESULTED IN A NOTABLE SAVING IN THE COST OF CONDUCTORS AS AGAINST A STRAIGHT TWO WIRE SYSTEM THROUGHOUT OF THE TREE KIND,0.041666666666666664,TWO TWOWIRE WIRE
2300-131720-0018.flac,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICT OF LARGE CITIES,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICTS OF LARGE CITIES,0.03571428571428571,DISTRICT DISTRICTS
2300-131720-0019.flac,THE STRONG POSITION HELD BY THE EDISON SYSTEM UNDER THE STRENUOUS COMPETITION THAT WAS ALREADY SPRINGING UP WAS ENORMOUSLY IMPROVED BY THE INTRODUCTION OF THE 3WIRE SYSTEM AND IT GAVE AN IMMEDIATE IMPETUS TO INCANDISANT LIGHTING,THE STRONG POSITION HELD BY THE EDISON SYSTEM UNDER THE STRENUOUS COMPETITION THAT WAS ALREADY SPRINGING UP WAS ENORMOUSLY IMPROVED BY THE INTRODUCTION OF THE THREE WIRE SYSTEM AND IT GAVE AN IMMEDIATE IMPETUS TO INCANDESCENT LIGHTING,0.08108108108108109,WIRE INCANDISANT THREE INCANDESCENT 3WIRE
2300-131720-0020.flac,IT WAS SPECIALLY SUITED FOR A TRIAL PLATTHOLSO IN THE EARLY DAYS WHEN A YIELD OF SIX OR EIGHT LAMPS TO THE HORSEPOWER WAS CONSIDERED SUBJECT FOR CONGRATULATION,IT WAS SPECIALLY SUITED FOR A TRIAL PLANT ALSO IN THE EARLY DAYS WHEN A YIELD OF SIX OR EIGHT LAMPS TO THE HORSE POWER WAS CONSIDERED SUBJECT FOR CONGRATULATION,0.13333333333333333,ALSO POWER HORSEPOWER HORSE PLANT PLATTHOLSO
2300-131720-0021.flac,THE STREET CONDUCTORS WERE OF THE OVERHEAD WHOLE LINE CONSTRUCTION AND WERE INSTALLED BY THE CONSTRUCTION COMPANY THAT HAD BEEN ORGANIZED BY EDISON TO BUILD ANY QUICK CENTRAL STATIONS,THE STREET CONDUCTORS WERE OF THE OVERHEAD POLE LINE CONSTRUCTION AND WERE INSTALLED BY THE CONSTRUCTION COMPANY THAT HAD BEEN ORGANIZED BY EDISON TO BUILD AND EQUIP CENTRAL STATIONS,0.10344827586206896,QUICK WHOLE POLE ANY EQUIP
2300-131720-0022.flac,MEANWHILE HE HAD CALLED UPON ME TO MAKE A REPORT OF THE THREEWIRE SYSTEM KNOWN IN ENGLAND AS THE HOPKINSON BOTH DR JOHN HOPKINSON AND MR EDISON BEING INDEPENDENT INVENTORS AT PRACTICALLY THE SAME TIME,MEANWHILE HE HAD CALLED UPON ME TO MAKE A REPORT OF THE THREE WIRE SYSTEM KNOWN IN ENGLAND AS THE HOPKINSON BOTH DOCTOR JOHN HOPKINSON AND MISTER EDISON BEING INDEPENDENT INVENTORS AT PRACTICALLY THE SAME TIME,0.1111111111111111,THREEWIRE MR WIRE DOCTOR THREE MISTER DR
2300-131720-0023.flac,I THINK HE WAS PERHAPS MORE APPRECIATIVE THAT I WAS OF THE DISCIPLINE OF THE EDISON CONSTRUCTION DEPARTMENT AND THOUGHT IT WOULD BE WELL FOR US TO WAIT UNTIL THE MORNING OF THE FOURTH BEFORE WE STARTED UP,I THINK HE WAS PERHAPS MORE APPRECIATIVE THAN I WAS OF THE DISCIPLINE OF THE EDISON CONSTRUCTION DEPARTMENT AND THOUGHT IT WOULD BE WELL FOR US TO WAIT UNTIL THE MORNING OF THE FOURTH BEFORE WE STARTED UP,0.02631578947368421,THAT THAN
2300-131720-0024.flac,BUT THE PLANT RAN AND IT WAS THE FIRST THREEWIRE STATION IN THIS COUNTRY,BUT THE PLANT RAN AND IT WAS THE FIRST THREE WIRE STATION IN THIS COUNTRY,0.13333333333333333,THREEWIRE WIRE THREE
2300-131720-0025.flac,THEY WERE LATER USED AS RESERVE MACHINES AND FINALLY WITH THE ENGINE RETIRED FROM SERVICE AS PART OF THE COLLECTION OF EDASONIA BUT THEY REMAIN IN PRACTICALLY AS GOOD CONDITION AS ONE INSTALLED IN 1883,THEY WERE LATER USED AS RESERVE MACHINES AND FINALLY WITH THE ENGINE RETIRED FROM SERVICE AS PART OF THE COLLECTION OF EDISONIA BUT THEY REMAIN IN PRACTICALLY AS GOOD CONDITION AS WHEN INSTALLED IN EIGHTEEN EIGHTY THREE,0.13513513513513514,EDISONIA EDASONIA THREE WHEN ONE EIGHTEEN EIGHTY 1883
2300-131720-0026.flac,THE ARC LAMP INSTALLED OUTSIDE A CUSTOMERS PREMISES OR IN A CIRCUIT FOR PUBLIC STREET LIGHTING BURNED SO MANY HOURS NIGHTLY SO MANY NIGHTS IN THE MONTH AND WAS PAID FOR AT THAT RATE SUBJECT TO REBATE FOR HOURS WHEN THE LAMP MIGHT BE OUT THROUGH ACCIDENT,THE ARC LAMP INSTALLED OUTSIDE A CUSTOMERS PREMISES OR IN A CIRCUIT FOR PUBLIC STREET LIGHTING BURNED SO MANY HOURS NIGHTLY SO MANY NIGHTS IN THE MONTH AND WAS PAID FOR AT THAT RATE SUBJECT TO REBATE FOR HOURS WHEN THE LAMP MIGHT BE OUT THROUGH ACCIDENT,0.0,
2300-131720-0027.flac,EDISON HELD THAT THE ELECTRICITY SOLD MUST BE MEASURED JUST LIKE GAS OR WATER AND HE PROCEEDED TO DEVELOP A METER,EDISON HELD THAT THE ELECTRICITY SOLD MUST BE MEASURED JUST LIKE GAS OR WATER AND HE PROCEEDED TO DEVELOP A METER,0.0,
2300-131720-0028.flac,THERE WAS INFINITE SKEPTICISM AROUND HIM ON THE SUBJECT AND WHILE OTHER INVENTORS WERE ALSO GIVING THE SUBJECT THEIR THOUGHT THE PUBLIC TOOK IT FOR GRANTED THAT ANYTHING SO UTTERLY INTANGIBLE AS ELECTRICITY THAT COULD NOT BE SEEN OR WEIGHED AND ONLY GAVE SECONDARY EVIDENCE OF ITSELF AT THE EXACT POINT OF USE COULD NOT BE BROUGHT TO ACCURATE REGISTRATION,THERE WAS INFINITE SCEPTICISM AROUND HIM ON THE SUBJECT AND WHILE OTHER INVENTORS WERE ALSO GIVING THE SUBJECT THEIR THOUGHT THE PUBLIC TOOK IT FOR GRANTED THAT ANYTHING SO UTTERLY INTANGIBLE AS ELECTRICITY THAT COULD NOT BE SEEN OR WEIGHED AND ONLY GAVE SECONDARY EVIDENCE OF ITSELF AT THE EXACT POINT OF USE COULD NOT BE BROUGHT TO ACCURATE REGISTRATION,0.016666666666666666,SCEPTICISM SKEPTICISM
2300-131720-0029.flac,HENCE THE EDISONELECTROLYTIC METER IS NO LONGER USED DESPITE ITS EXCELLENT QUALITIES,HENCE THE EDISON ELECTROLYTIC METER IS NO LONGER USED DESPITE ITS EXCELLENT QUALITIES,0.15384615384615385,EDISONELECTROLYTIC ELECTROLYTIC EDISON
2300-131720-0030.flac,THE PRINCIPLE EMPLOYED IN THE EDISON ELECTROLYTIC METER IS THAT WHICH EXEMPLIFIES THE POWER OF ELECTRICITY TO DECOMPOSE A CHEMICAL SUBSTANCE,THE PRINCIPLE EMPLOYED IN THE EDISON ELECTROLYTIC METER IS THAT WHICH EXEMPLIFIES THE POWER OF ELECTRICITY TO DECOMPOSE A CHEMICAL SUBSTANCE,0.0,
2300-131720-0031.flac,ASSOCIATED WITH THE SIMPLE FORM OF APPARATUS WERE VARIOUS INGENIOUS DETAILS AND REFINDMENTS TO SECURE REGULARITY OF OPERATION FREEDOM FROM INACCURACY AND IMMUNITY FROM SUCH TAMPERING AS WOULD PERMIT THEFT OF CURRENT OR DAMAGE,ASSOCIATED WITH THIS SIMPLE FORM OF APPARATUS WERE VARIOUS INGENIOUS DETAILS AND REFINEMENTS TO SECURE REGULARITY OF OPERATION FREEDOM FROM INACCURACY AND IMMUNITY FROM SUCH TAMPERING AS WOULD PERMIT THEFT OF CURRENT OR DAMAGE,0.058823529411764705,REFINDMENTS REFINEMENTS THE THIS
2300-131720-0032.flac,THE STANDARD EDISON METER PRACTICE WAS TO REMOVE THE CELLS ONCE A MONTH TO THE METER ROOM OF THE CENTRAL STATION COMPANY FOR EXAMINATION ANOTHER SET BEING SUBSTITUTED,THE STANDARD EDISON METER PRACTICE WAS TO REMOVE THE CELLS ONCE A MONTH TO THE METER ROOM OF THE CENTRAL STATION COMPANY FOR EXAMINATION ANOTHER SET BEING SUBSTITUTED,0.0,
2300-131720-0033.flac,IN DECEMBER 1888 MR W J J J R REDDEN INTERESTING PAPER BEFORE THE AMERICAN INSTITUTE OF ELECTRICAL ENGINEERS ON THE SIX YEARS OF PRACTICALLY EXPERIENCE HAD UP TO THAT TIME WITH THE METER THEN MORE GENERALLY IN USE THAN ANY OTHER,IN DECEMBER EIGHTEEN EIGHTY EIGHT MISTER W J JENKS READ AN INTERESTING PAPER BEFORE THE AMERICAN INSTITUTE OF ELECTRICAL ENGINEERS ON THE SIX YEARS OF PRACTICAL EXPERIENCE HAD UP TO THAT TIME WITH THE METER THEN MORE GENERALLY IN USE THAN ANY OTHER,0.20930232558139536,1888 READ R JENKS MR REDDEN AN EIGHT MISTER EIGHTEEN EIGHTY PRACTICAL PRACTICALLY
2300-131720-0034.flac,THE OTHERS HAVING BEEN IN OPERATION TOO SHORT AT TIME TO SHOW DEFINITE RESULTS ALTHOUGH THEY ALSO WENT QUICKLY TO A DIVIDEND BASIS,THE OTHERS HAVING BEEN IN OPERATION TOO SHORT A TIME TO SHOW DEFINITE RESULTS ALTHOUGH THEY ALSO WENT QUICKLY TO A DIVIDEND BASIS,0.043478260869565216,AT
2300-131720-0035.flac,IN THIS CONNECTION IT SHOULD BE MENTIONED THAT THE ASSOCIATION OF EDISON ILLUMINATING COMPANIES IN THE SAME YEAR ADOPTED RESOLUTIONS UNANIMOUSLY TO THE EFFECT THAT THE EDISON METER WAS ACCURATE AND THAT ITS USE WAS NOT EXPENSIVE FOR STATIONS ABOVE 1000 LIGHTS AND THAT THE BEST FINANCIAL RESULTS WERE INVARIABLY SECURED IN A STATION SELLING CURRENT BY METER,IN THIS CONNECTION IT SHOULD BE MENTIONED THAT THE ASSOCIATION OF EDISON ILLUMINATING COMPANIES IN THE SAME YEAR ADOPTED RESOLUTIONS UNANIMOUSLY TO THE EFFECT THAT THE EDISON METER WAS ACCURATE AND THAT ITS USE WAS NOT EXPENSIVE FOR STATIONS ABOVE ONE THOUSAND LIGHTS AND THAT THE BEST FINANCIAL RESULTS WERE INVARIABLY SECURED IN A STATION SELLING CURRENT BY METER,0.03389830508474576,1000 ONE THOUSAND
2300-131720-0036.flac,THE METER CONTINUED IN GENERAL SERVICE DURING 1899 AND PROBABLY UP TO THE CLOSE OF THE CENTURY,THE METER CONTINUED IN GENERAL SERVICE DURING EIGHTEEN NINETY NINE AND PROBABLY UP TO THE CLOSE OF THE CENTURY,0.15789473684210525,NINE 1899 EIGHTEEN NINETY
2300-131720-0037.flac,HE WEIGHED AND REWAVED THE METER PLATES AND PURSUED EVERY LINE OF INVESTIGATION IMAGINABLE BUT ALL IN VAIN,HE WEIGHED AND REWEIGHED THE METER PLATES AND PURSUED EVERY LINE OF INVESTIGATION IMAGINABLE BUT ALL IN VAIN,0.05555555555555555,REWAVED REWEIGHED
2300-131720-0038.flac,HE FELT HE WAS UP AGAINST IT AND THAT PERHAPS ANOTHER KIND OF A JOB WOULD SUIT HIM BETTER,HE FELT HE WAS UP AGAINST IT AND THAT PERHAPS ANOTHER KIND OF A JOB WOULD SUIT HIM BETTER,0.0,
2300-131720-0039.flac,THE PROBLEM WAS SOLVED,THE PROBLEM WAS SOLVED,0.0,
2300-131720-0040.flac,WE WERE MORE INTERESTED IN THE TECHNICAL CONDITION OF THE STATION THAN IN THE COMMERCIAL PART,WE WERE MORE INTERESTED IN THE TECHNICAL CONDITION OF THE STATION THAN IN THE COMMERCIAL PART,0.0,
2300-131720-0041.flac,WE HAD METERS IN WHICH THERE WERE TWO BOTTLES OF LIQUID,WE HAD METERS IN WHICH THERE WERE TWO BOTTLES OF LIQUID,0.0,
237-126133-0000.flac,HERE SHE WOULD STAY COMFORTED AND SUATHED AMONG THE LOVELY PLANTS AND RICH EXOTICS REJOICING THE HEART OF OLD TURNER THE GARDENER WHO SINCE POLLYS FIRST RAPTUROUS ENTRANCE HAD TAKEN HER INTO HIS GOOD GRACES FOR ALL TIME,HERE SHE WOULD STAY COMFORTED AND SOOTHED AMONG THE LOVELY PLANTS AND RICH EXOTICS REJOICING THE HEART OF OLD TURNER THE GARDENER WHO SINCE POLLYS FIRST RAPTUROUS ENTRANCE HAD TAKEN HER INTO HIS GOOD GRACES FOR ALL TIME,0.02631578947368421,SOOTHED SUATHED
237-126133-0001.flac,EVERY CHANCE SHE COULD STEAL AFTER PRACTICE HOURS WERE OVER AND AFTER THE GLAMOROUS DEMANDS OF THE BOYS UPON HER TIME WERE FULLY SATISFIED WAS SEIZED TO FLY ON THE WINGS OF THE WIND TO THE FLOWERS,EVERY CHANCE SHE COULD STEAL AFTER PRACTICE HOURS WERE OVER AND AFTER THE CLAMOROUS DEMANDS OF THE BOYS UPON HER TIME WERE FULLY SATISFIED WAS SEIZED TO FLY ON THE WINGS OF THE WIND TO THE FLOWERS,0.02702702702702703,CLAMOROUS GLAMOROUS
237-126133-0002.flac,THEN DEAR SAID MRS WHITNEY YOU MUST BE KINDER TO HER THAN EVER THINK WHAT IT WOULD BE FOR ONE OF YOU TO BE AWAY FROM HOME EVEN AMONG FRIENDS,THEN DEAR SAID MISSUS WHITNEY YOU MUST BE KINDER TO HER THAN EVER THINK WHAT IT WOULD BE FOR ONE OF YOU TO BE AWAY FROM HOME EVEN AMONG FRIENDS,0.03333333333333333,MRS MISSUS
237-126133-0003.flac,SOMEHOW OF ALL THE DAYS WHEN THE HOME FEELING WAS THE STRONGEST THIS DAY IT SEEMED AS IF SHE COULD BEAR IT NO LONGER,SOMEHOW OF ALL THE DAYS WHEN THE HOME FEELING WAS THE STRONGEST THIS DAY IT SEEMED AS IF SHE COULD BEAR IT NO LONGER,0.0,
237-126133-0004.flac,IF SHE COULD ONLY SEE FRANZI FOR JUST ONE MOMENT,IF SHE COULD ONLY SEE PHRONSIE FOR JUST ONE MOMENT,0.1,FRANZI PHRONSIE
237-126133-0005.flac,OH SHES ALWAYS AT THE PIANO SAID BEN SHE MUST BE THERE NOW SOMEWHERE AND THEN SOMEBODY LAUGHED,OH SHES ALWAYS AT THE PIANO SAID VAN SHE MUST BE THERE NOW SOMEWHERE AND THEN SOMEBODY LAUGHED,0.05555555555555555,BEN VAN
237-126133-0006.flac,AT THIS THE BUNDLE OPENS SUDDENLY AND OUT POPPED RANZI,AT THIS THE BUNDLE OPENED SUDDENLY AND OUT POPPED PHRONSIE,0.2,OPENS OPENED RANZI PHRONSIE
237-126133-0007.flac,BUT POLLY COULDNT SPEAK AND IF JASPER HADNT CAUGHT HER JUST IN TIME SHE WOULD HAVE TUMBLED OVER BACKWARD FROM THE STOOL FRONZY AND ALL,BUT POLLY COULDNT SPEAK AND IF JASPER HADNT CAUGHT HER JUST IN TIME SHE WOULD HAVE TUMBLED OVER BACKWARD FROM THE STOOL PHRONSIE AND ALL,0.04,PHRONSIE FRONZY
237-126133-0008.flac,ASKED FRANSIE WITH HER LITTLE FACE CLOSE TO PAULIES OWN,ASKED PHRONSIE WITH HER LITTLE FACE CLOSE TO POLLYS OWN,0.2,POLLYS PAULIES FRANSIE PHRONSIE
237-126133-0009.flac,NOW YOULL STAY CRIED MAN SAY POLLY WONT YOU,NOW YOULL STAY CRIED VAN SAY POLLY WONT YOU,0.1111111111111111,MAN VAN
237-126133-0010.flac,OH YOU ARE THE DEAREST AND BEST MR KING I EVER SAW BUT HOW DID YOU MAKE MAMI THAT HER COME,OH YOU ARE THE DEAREST AND BEST MISTER KING I EVER SAW BUT HOW DID YOU MAKE MAMMY LET HER COME,0.14285714285714285,MAMMY MR LET THAT MAMI MISTER
237-126133-0011.flac,ISNT HE SPLENDID CRYED JASPER AND INTENSE PRIDE SWELLING UP FATHER KNEW HOW TO DO IT,ISNT HE SPLENDID CRIED JASPER IN INTENSE PRIDE SWELLING UP FATHER KNEW HOW TO DO IT,0.125,CRIED CRYED AND IN
237-126133-0012.flac,THERE THERE HE SAID SOOTHINGLY PADDING HER BROWN FUZZY HEAD,THERE THERE HE SAID SOOTHINGLY PATTING HER BROWN FUZZY HEAD,0.1,PATTING PADDING
237-126133-0013.flac,I KNOW GAST POLY CONTROLLING HER SOBBS I WONT ONLY I CANT THANK YOU,I KNOW GASPED POLLY CONTROLLING HER SOBS I WONT ONLY I CANT THANK YOU,0.21428571428571427,POLLY SOBBS GAST POLY SOBS GASPED
237-126133-0014.flac,ASKED FRONZI IN INTENSE INTERESTS SLIPPING DOWN OUT OF POLYSARMS AND CROWDING UP CLOSE TO JASPERS SIDE,ASKED PHRONSIE IN INTENSE INTEREST SLIPPING DOWN OUT OF POLLYS ARMS AND CROWDING UP CLOSE TO JASPERS SIDE,0.2222222222222222,INTEREST POLLYS PHRONSIE POLYSARMS INTERESTS ARMS FRONZI
237-126133-0015.flac,YES ALL ALONE BY HIMSELF ASSERTED JASPER VEHEMENTLY AND WINKING PURIOUSLY TO THE OTHERS TO STOP THEIR LAUGHING HE DID NOW TRULY FRONCY,YES ALL ALONE BY HIMSELF ASSERTED JASPER VEHEMENTLY AND WINKING FURIOUSLY TO THE OTHERS TO STOP THEIR LAUGHING HE DID NOW TRULY PHRONSIE,0.08695652173913043,PURIOUSLY PHRONSIE FRONCY FURIOUSLY
237-126133-0016.flac,OH NO JAPSER IM A SCOPE BY MY VERY OWN SELF,OH NO JASPER I MUST GO BY MY VERY OWN SELF,0.36363636363636365,GO JASPER IM SCOPE A MUST I JAPSER
237-126133-0017.flac,THERE JAB YOUVE CAUGHT IT LAUGHED PERCY WHILE THE OTHER SCREAMED AT THE SIDE OF JASPERS FACE,THERE JAP YOUVE CAUGHT IT LAUGHED PERCY WHILE THE OTHERS SCREAMED AT THE SIGHT OF JASPERS FACE,0.17647058823529413,JAB JAP OTHER SIDE SIGHT OTHERS
237-126133-0018.flac,DONT MIND IT PAULIE WHISPERED JASPER WASNT HER FAULT,DONT MIND IT POLLY WHISPERED JASPER TWASNT HER FAULT,0.2222222222222222,POLLY PAULIE TWASNT WASNT
237-126133-0019.flac,DEAR ME A JACKRELATED THE OLD GENTLEMAN IN THE UTMOST AMAZEMENT AND SUCH A TIME AS IVE HAD TO GET HER HERE TOO,DEAR ME EJACULATED THE OLD GENTLEMAN IN THE UTMOST AMAZEMENT AND SUCH A TIME AS IVE HAD TO GET HER HERE TOO,0.09090909090909091,EJACULATED JACKRELATED
237-126133-0020.flac,HOW DID HER MOTHER EVER LET HER GO,HOW DID HER MOTHER EVER LET HER GO,0.0,
237-126133-0021.flac,SHE ASKED HIM POSSIBLY I DIDNT BELIEVE YOU COULD PERSUADE HER FATHER,SHE ASKED IMPULSIVELY I DIDNT BELIEVE YOU COULD PERSUADE HER FATHER,0.18181818181818182,HIM IMPULSIVELY POSSIBLY
237-126133-0022.flac,I DIDNT HAVE ANY FEARS IF I WORKED IT RIGHTLY SAID THE OLD GENTLEMAN COMPLACENTLY,I DIDNT HAVE ANY FEARS IF I WORKED IT RIGHTLY SAID THE OLD GENTLEMAN COMPLACENTLY,0.0,
237-126133-0023.flac,HE CRIED AND HIGH DUGIN JUST AS IF HE OWNED THE HOLE OF THE PEPPERS AND COULD DISPOSE OF THEM ALL TO SUIT HIS FANCY,HE CRIED IN HIGH DUDGEON JUST AS IF HE OWNED THE WHOLE OF THE PEPPERS AND COULD DISPOSE OF THEM ALL TO SUIT HIS FANCY,0.12,WHOLE HOLE DUGIN IN DUDGEON
237-126133-0024.flac,AND VILLE GENTLEMEN WAS SO DELIGHTED WITH HIS SUCCESS THAT HE HAD TO BURST OUT INTO A SERIES OF SHORT HAPPY BITS OF LAUGHTER THAT OCCUPIED QUITE A SPACE OF TIME,AND THE OLD GENTLEMAN WAS SO DELIGHTED WITH HIS SUCCESS THAT HE HAD TO BURST OUT INTO A SERIES OF SHORT HAPPY BITS OF LAUGHTER THAT OCCUPIED QUITE A SPACE OF TIME,0.09375,OLD GENTLEMAN GENTLEMEN THE VILLE
237-126133-0025.flac,AT LAST HE CAME OUT OF THEM AND WIPED HIS FACE VIGOROUSLY,AT LAST HE CAME OUT OF THEM AND WIPED HIS FACE VIGOROUSLY,0.0,
237-134493-0000.flac,IT IS 16 YEARS SINCE JOHN BERKSON DIED,IT IS SIXTEEN YEARS SINCE JOHN BERGSON DIED,0.25,BERKSON BERGSON 16 SIXTEEN
237-134493-0001.flac,HIS WIFE NOW LIES BESIDE HIM AND THE WHITE SHAFT THAT MARKS THEIR GRAVES GLEAMS ACROSS THE WHEAT FIELDS,HIS WIFE NOW LIES BESIDE HIM AND THE WHITE SHAFT THAT MARKS THEIR GRAVES GLEAMS ACROSS THE WHEAT FIELDS,0.0,
237-134493-0002.flac,FROM THE NORWEGIAN GRAVEYARD ONE LOOKS OUT OVER A VAST CHECKERBOARD MARKED OFF IN SQUARES OF WHEAT AND CORN LIGHT AND DARK DARK AND LIGHT,FROM THE NORWEGIAN GRAVEYARD ONE LOOKS OUT OVER A VAST CHECKER BOARD MARKED OFF IN SQUARES OF WHEAT AND CORN LIGHT AND DARK DARK AND LIGHT,0.07692307692307693,CHECKERBOARD CHECKER BOARD
237-134493-0003.flac,FROM THE GRAVEYARD GATE ONE CAN COUNT THAT DOESNT GALEY PAINTED FARMHOUSES THE GILDED WEATHER VEINS ON THE BIG RED BARNS WINK AT EACH OTHER ACROSS THE GREEN AND BROWN AND YELLOW FIELDS,FROM THE GRAVEYARD GATE ONE CAN COUNT A DOZEN GAYLY PAINTED FARMHOUSES THE GILDED WEATHER VANES ON THE BIG RED BARNS WINK AT EACH OTHER ACROSS THE GREEN AND BROWN AND YELLOW FIELDS,0.12121212121212122,GAYLY DOESNT GALEY A THAT DOZEN VEINS VANES
237-134493-0004.flac,THE AIR AND THE EARTH ARE CURIOUSLY MADE AND INTERMINGLED AS IF THE ONE WITH THE BREATH OF THE OTHER,THE AIR AND THE EARTH ARE CURIOUSLY MATED AND INTERMINGLED AS IF THE ONE WERE THE BREATH OF THE OTHER,0.1,WERE MADE WITH MATED
237-134493-0005.flac,HE WAS A SPLENDID FIGURE OF A BOY TALL AND STRAIGHT AS A YOUNG PINE TREE WITH A HANDSOME HEAD AND STORMY GRAY EYES DEEPLY SET UNDER A SERIOUS BROW,HE WAS A SPLENDID FIGURE OF A BOY TALL AND STRAIGHT AS A YOUNG PINE TREE WITH A HANDSOME HEAD AND STORMY GRAY EYES DEEPLY SET UNDER A SERIOUS BROW,0.0,
237-134493-0006.flac,THATS NOT MUCH OF A JOB FOR AN ATHLETE HERE IVE BEEN TO TOWN AND BACK,THATS NOT MUCH OF A JOB FOR AN ATHLETE HERE IVE BEEN TO TOWN AND BACK,0.0,
237-134493-0007.flac,OUT OF THE XANDER THATS YOU SLEEP LATE,ALEXANDRA LETS YOU SLEEP LATE,1.0,OF ALEXANDRA THATS OUT THE XANDER LETS
237-134493-0008.flac,SHE GATHERED UP HER REINS,SHE GATHERED UP HER REINS,0.0,
237-134493-0009.flac,PLEASE WAIT FOR ME MARIE AMEL COAXED,PLEASE WAIT FOR ME MARIE EMIL COAXED,0.14285714285714285,AMEL EMIL
237-134493-0010.flac,I NEVER SEE LOOSE SIDE OVER HERE,I NEVER SEE LOUS SCYTHE OVER HERE,0.2857142857142857,SIDE SCYTHE LOOSE LOUS
237-134493-0011.flac,HOW BROWN YOUVE GOT SINCE YOU CAME HOME I WISH I HAD AN ATHLETE TO MOW MY ORCHARD,HOW BROWN YOUVE GOT SINCE YOU CAME HOME I WISH I HAD AN ATHLETE TO MOW MY ORCHARD,0.0,
237-134493-0012.flac,I GET WET TO MY KNEES WHEN I GO DOWN TO PICK CHERRIES,I GET WET TO MY KNEES WHEN I GO DOWN TO PICK CHERRIES,0.0,
237-134493-0013.flac,INDEED HE HAD LOOKED AWAY WITH THE PURPOSE OF NOT SEEING IT,INDEED HE HAD LOOKED AWAY WITH THE PURPOSE OF NOT SEEING IT,0.0,
237-134493-0014.flac,THEY THINK YOURE PROUD BECAUSE YOUVE BEEN AWAY TO SCHOOL OR SOMETHING,THEY THINK YOURE PROUD BECAUSE YOUVE BEEN AWAY TO SCHOOL OR SOMETHING,0.0,
237-134493-0015.flac,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,0.0,
